#TYPE Selected.Microsoft.Azure.Commands.ResourceManager.Cmdlets.SdkModels.PSResource
"SubscriptionName";"SubscriptionID";"Name";"ResourceGroupName";"ResourceType";"Location"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstshr001_disk1_c4b1a1f9a41a429ea6e3acf3257cf47b";"RG-WESTEU-SPOKE-DEV-MUREX-SHINYREPORTING";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstsha001_restored";"RG-WestEu-Spoke-Dev-Murex-ShinyReporting";"Microsoft.Compute/snapshots";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstsha001";"RG-WestEu-Spoke-Dev-Murex-ShinyReporting";"Microsoft.Compute/virtualMachines";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstsha001/enablevmaccess";"RG-WestEu-Spoke-Dev-Murex-ShinyReporting";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstsha001/MicrosoftMonitoringAgent";"RG-WESTEU-SPOKE-DEV-MUREX-SHINYREPORTING";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstshr001";"RG-WestEu-Spoke-Dev-Murex-ShinyReporting";"Microsoft.Compute/virtualMachines";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstshr001/AzureDiskEncryptionForLinux";"RG-WestEu-Spoke-Dev-Murex-ShinyReporting";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstshr001/Microsoft.Insights.VMDiagnosticsSettings";"RG-WestEu-Spoke-Dev-Murex-ShinyReporting";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstshr001/OmsAgentForLinux";"RG-WestEu-Spoke-Dev-Murex-ShinyReporting";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstsha001345";"RG-WestEu-Spoke-Dev-Murex-ShinyReporting";"Microsoft.Network/networkInterfaces";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstshr00147";"RG-WestEu-Spoke-Dev-Murex-ShinyReporting";"Microsoft.Network/networkInterfaces";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"NSG-Spoke-Dev-Murex-ShinyReporting";"RG-WestEu-Spoke-Dev-Murex-ShinyReporting";"Microsoft.Network/networkSecurityGroups";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstsha001-ip";"RG-WestEu-Spoke-Dev-Murex-ShinyReporting";"Microsoft.Network/publicIPAddresses";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"sawesteumeu2sfstsha001dg";"RG-WestEu-Spoke-Dev-Murex-ShinyReporting";"Microsoft.Storage/storageAccounts";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"sawesteumeu2sfstshr001dg";"RG-WestEu-Spoke-Dev-Murex-ShinyReporting";"Microsoft.Storage/storageAccounts";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"rhel73__20180730095043";"rhel73__20180730095043";"Microsoft.Compute/images";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"winserver2012img_20180813120429";"winserver2012img_20180813120429";"Microsoft.Compute/images";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"AzureBackup_meu2sfsmfs001_105553749787546";"AzureBackupRG_westeurope_1";"Microsoft.Compute/restorePointCollections";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"AzureBackup_meu2sfsmon001_105554580038878";"AzureBackupRG_westeurope_1";"Microsoft.Compute/restorePointCollections";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"AzureBackup_MEU2SFSONCN001_105553933881441";"AzureBackupRG_westeurope_1";"Microsoft.Compute/restorePointCollections";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"AzureBackup_meu2sfstcas001_105553260837271";"AzureBackupRG_westeurope_1";"Microsoft.Compute/restorePointCollections";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"AzureBackup_meu2sfstcaw001_105553680386492";"AzureBackupRG_westeurope_1";"Microsoft.Compute/restorePointCollections";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"AzureBackup_VM-hubJUMP001_105553904690765";"AzureBackupRG_westeurope_1";"Microsoft.Compute/restorePointCollections";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"AzureBackup_VM-hubJUMP003_105554136430819";"AzureBackupRG_westeurope_1";"Microsoft.Compute/restorePointCollections";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"acsmgstorageaccount";"cloud-shell-storage-westeurope";"Microsoft.Storage/storageAccounts";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"1cc0d495-7aec-4f8e-90ea-00e545100801";"dashboards";"Microsoft.Portal/dashboards";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"NetworkWatcher_northeurope";"NetworkWatcherRG";"Microsoft.Network/networkWatchers";"northeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"NetworkWatcher_westeurope";"NetworkWatcherRG";"Microsoft.Network/networkWatchers";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"NetworkWatcher_westeurope/FernandoTest";"NetworkWatcherRG";"Microsoft.Network/networkWatchers/connectionMonitors";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"networkwatchersfs";"NetworkWatcherRG";"Microsoft.Storage/storageAccounts";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"AA-WestEu-Hub";"RG-WestEu-Hub-Main";"Microsoft.Automation/automationAccounts";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"AA-WestEu-Hub/AzureAutomationTutorial";"RG-WestEu-Hub-Main";"Microsoft.Automation/automationAccounts/runbooks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"AA-WestEu-Hub/AzureAutomationTutorialPython2";"RG-WestEu-Hub-Main";"Microsoft.Automation/automationAccounts/runbooks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"AA-WestEu-Hub/AzureAutomationTutorialScript";"RG-WestEu-Hub-Main";"Microsoft.Automation/automationAccounts/runbooks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"AA-WestEu-Hub/AzureClassicAutomationTutorial";"RG-WestEu-Hub-Main";"Microsoft.Automation/automationAccounts/runbooks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"AA-WestEu-Hub/AzureClassicAutomationTutorialScript";"RG-WestEu-Hub-Main";"Microsoft.Automation/automationAccounts/runbooks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"AA-WestEu-Hub/start-stop-v04";"RG-WestEu-Hub-Main";"Microsoft.Automation/automationAccounts/runbooks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"VPN-Problem";"RG-WestEu-Hub-Main";"microsoft.insights/actiongroups";"global"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"MT-VMhubTest-Mem";"rg-westeu-hub-main";"microsoft.insights/alertrules";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"Packet Lost - VPN Connection";"RG-WestEu-Hub-Main";"microsoft.insights/metricalerts";"global"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"KeyVault-HUB";"RG-WestEu-Hub-Main";"Microsoft.KeyVault/vaults";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"SiemensVPN";"RG-WestEu-Hub-Main";"Microsoft.Network/connections";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"Main-Hub-VPN-LocalNGW";"RG-WestEu-Hub-Main";"Microsoft.Network/localNetworkGateways";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"NSG-Hub-Main-default_subnet";"RG-WestEu-Hub-Main";"Microsoft.Network/networkSecurityGroups";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"NSG-Hub-Main-SharedServicesSubnet";"RG-WestEu-Hub-Main";"Microsoft.Network/networkSecurityGroups";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"PublicIP-Hub-VPN-Main";"RG-WestEu-Hub-Main";"Microsoft.Network/publicIPAddresses";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"Hub_VPN_Main_RT";"RG-WestEu-Hub-Main";"Microsoft.Network/routeTables";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"JumpStation_RT";"RG-WestEu-Hub-Main";"Microsoft.Network/routeTables";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"Main_FW_Ext_RT";"RG-WestEu-Hub-Main";"Microsoft.Network/routeTables";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"Main_FW_Int_RT";"RG-WestEu-Hub-Main";"Microsoft.Network/routeTables";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"RT_to_HUB_DMZ_Int";"RG-WestEu-Hub-Main";"Microsoft.Network/routeTables";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"Shared_Services_RT";"RG-WestEu-Hub-Main";"Microsoft.Network/routeTables";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"VPN_Main_RT";"RG-WestEu-Hub-Main";"Microsoft.Network/routeTables";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"MSA-000226-VPN-001";"RG-WestEu-Hub-Main";"Microsoft.Network/virtualNetworkGateways";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"Vnet-WestEu-Hub-Main";"RG-WestEu-Hub-Main";"Microsoft.Network/virtualNetworks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"AA-WestEu-Hub";"rg-westeu-hub-main";"Microsoft.OperationalInsights/workspaces";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"AzureActivity(AA-WestEu-Hub)";"rg-westeu-hub-main";"Microsoft.OperationsManagement/solutions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"ChangeTracking(aa-westeu-hub)";"rg-westeu-hub-main";"Microsoft.OperationsManagement/solutions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"Security(aa-westeu-hub)";"rg-westeu-hub-main";"Microsoft.OperationsManagement/solutions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"SecurityCenterFree(AA-WestEu-Hub)";"rg-westeu-hub-main";"Microsoft.OperationsManagement/solutions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"Updates(aa-westeu-hub)";"rg-westeu-hub-main";"Microsoft.OperationsManagement/solutions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"RecoveryServicesVault-WestEu-Hub";"RG-WestEu-Hub-Main";"Microsoft.RecoveryServices/vaults";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"sawesteuhubautomation";"RG-WestEu-Hub-Main";"Microsoft.Storage/storageAccounts";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcap001_DataDisk_1";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Compute/disks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcap001_disk1_e8f86843ff7a498fa044b520537d21a5";"RG-WESTEU-HUB-MAIN-CYBERARK";"Microsoft.Compute/disks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcap002_DataDisk_1";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Compute/disks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcap002_disk1_9c6bd9d999ff4cc28e3ec2493628059e";"RG-WESTEU-HUB-MAIN-CYBERARK";"Microsoft.Compute/disks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcas001_DataDisk_1";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Compute/disks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcas001_DataDisk_2";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Compute/disks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcas001_disk1_0b14f63df69347119d4d8c941ac1cc25";"RG-WESTEU-HUB-MAIN-CYBERARK";"Microsoft.Compute/disks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcaw001_DataDisk_1";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Compute/disks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcaw001_disk1_a191a21714614d2aa0011ce60de2adc9";"RG-WESTEU-HUB-MAIN-CYBERARK";"Microsoft.Compute/disks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcap001";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Compute/virtualMachines";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcap001/Microsoft.Insights.VMDiagnosticsSettings";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcap001/MicrosoftMonitoringAgent";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcap002";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Compute/virtualMachines";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcap002/Microsoft.Insights.VMDiagnosticsSettings";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcap002/MicrosoftMonitoringAgent";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcas001";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Compute/virtualMachines";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcas001/Microsoft.Insights.VMDiagnosticsSettings";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcas001/MicrosoftMonitoringAgent";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcaw001";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Compute/virtualMachines";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcaw001/Microsoft.Insights.VMDiagnosticsSettings";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcaw001/MicrosoftMonitoringAgent";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"KeyVault-Cyberark";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.KeyVault/vaults";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcap001863";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Network/networkInterfaces";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcap002901";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Network/networkInterfaces";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcas001117";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Network/networkInterfaces";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcaw001131";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Network/networkInterfaces";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcap001diag";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Storage/storageAccounts";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcap002diag";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Storage/storageAccounts";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcas001diag";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Storage/storageAccounts";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfstcaw001diag";"RG-WestEu-Hub-Main-Cyberark";"Microsoft.Storage/storageAccounts";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfsmfs001-data1";"RG-WestEu-Hub-Main-FileServices";"Microsoft.Compute/disks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfsmfs001_disk1_41136f73a2a84d22a0e3e40768f29b3a";"RG-WESTEU-HUB-MAIN-FILESERVICES";"Microsoft.Compute/disks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfsmfs001";"RG-WestEu-Hub-Main-FileServices";"Microsoft.Compute/virtualMachines";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfsmfs001/AzureDiskEncryption";"RG-WestEu-Hub-Main-FileServices";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfsmfs001/IaaSDiagnostics";"RG-WestEu-Hub-Main-FileServices";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfsmfs001/MicrosoftMonitoringAgent";"RG-WESTEU-HUB-MAIN-FILESERVICES";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"meu2sfsmfs001398";"RG-WestEu-Hub-Main-FileServices";"Microsoft.Network/networkInterfaces";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"sawesteumeu2sfsmfs001dg";"RG-WestEu-Hub-Main-FileServices";"Microsoft.Storage/storageAccounts";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"fwhubmain001-AvailabilitySet-kicd5tnvm3ij6";"RG-WestEu-Hub-Main-FW2";"Microsoft.Compute/availabilitySets";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"fwhubmain001_disk2_94d91fe005044b7dbdb14d2bf3542ddf";"RG-WESTEU-HUB-MAIN-FW2";"Microsoft.Compute/disks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"fwhubmain001_OsDisk_1_1ba5350feeb64f7e94565deaaa0d2174";"RG-WESTEU-HUB-MAIN-FW2";"Microsoft.Compute/disks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"fwhubmain001";"RG-WestEu-Hub-Main-FW2";"Microsoft.Compute/virtualMachines";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"fwhubmain001/LinuxDiagnostic";"RG-WestEu-Hub-Main-FW2";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"fwhubmain001-Nic0-kicd5tnvm3ij6";"RG-WestEu-Hub-Main-FW2";"Microsoft.Network/networkInterfaces";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"fwhubmain001-Nic1-kicd5tnvm3ij6";"RG-WestEu-Hub-Main-FW2";"Microsoft.Network/networkInterfaces";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"NSG-Hub-Main-DMZ-Ext";"RG-WestEu-Hub-Main-FW2";"Microsoft.Network/networkSecurityGroups";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"NSG-Hub-Main-DMZ-Int";"RG-WestEu-Hub-Main-FW2";"Microsoft.Network/networkSecurityGroups";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"PublicIP-Hub-Main-FW2";"RG-WestEu-Hub-Main-FW2";"Microsoft.Network/publicIPAddresses";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"fwhubmain001-DMZ-Ext-routes-kicd5tnvm3ij6";"RG-WestEu-Hub-Main-FW2";"Microsoft.Network/routeTables";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"fwhubmain001-DMZ-Int-routes-kicd5tnvm3ij6";"RG-WestEu-Hub-Main-FW2";"Microsoft.Network/routeTables";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"sawesteufwhubmain001dg";"RG-WestEu-Hub-Main-FW2";"Microsoft.Storage/storageAccounts";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"MEU2SFSONCN001_OsDisk_1_f46c31d1dc2449539cb27624052a0e87";"RG-WESTEU-HUB-MAIN-JUMPSERVERS";"Microsoft.Compute/disks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"VM-hubJUMP001-datadisk01";"RG-WestEu-Hub-Main-JumpServers";"Microsoft.Compute/disks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"VM-hubJUMP001_disk1_586f28a0b8d2485abf30b3173bb4ebc1";"RG-WESTEU-HUB-MAIN-JUMPSERVERS";"Microsoft.Compute/disks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"VM-hubJUMP002-datadisk01";"RG-WestEu-Hub-Main-JumpServers";"Microsoft.Compute/disks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"VM-hubJUMP002_disk1_2ba90ab0f74942aabcc1b94a38d640da";"RG-WESTEU-HUB-MAIN-JUMPSERVERS";"Microsoft.Compute/disks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"VM-hubJUMP003-datadisk01";"RG-WestEu-Hub-Main-JumpServers";"Microsoft.Compute/disks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"VM-hubJUMP003_disk1_3ceace584e154168acd507d6eee620d8";"RG-WESTEU-HUB-MAIN-JUMPSERVERS";"Microsoft.Compute/disks";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"JumpHost001_Snapshot_BeforeMaintenance02112018";"RG-WestEu-Hub-Main-JumpServers";"Microsoft.Compute/snapshots";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"NetConnectSnapShot_02112018";"RG-WESTEU-HUB-MAIN-JUMPSERVERS";"Microsoft.Compute/snapshots";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"MEU2SFSONCN001";"RG-WestEu-Hub-Main-JumpServers";"Microsoft.Compute/virtualMachines";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"MEU2SFSONCN001/OmsAgentForLinux";"RG-WESTEU-HUB-MAIN-JUMPSERVERS";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"VM-hubJUMP001";"RG-WestEu-Hub-Main-JumpServers";"Microsoft.Compute/virtualMachines";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"VM-hubJUMP001/AzureDiskEncryption";"RG-WestEu-Hub-Main-JumpServers";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"VM-hubJUMP001/AzureNetworkWatcherExtension";"RG-WestEu-Hub-Main-JumpServers";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"VM-hubJUMP001/IaaSAntimalware";"RG-WESTEU-HUB-MAIN-JUMPSERVERS";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"VM-hubJUMP001/IaaSDiagnostics";"RG-WestEu-Hub-Main-JumpServers";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"VM-hubJUMP001/MicrosoftMonitoringAgent";"RG-WestEu-Hub-Main-JumpServers";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"VM-hubJUMP002";"RG-WestEu-Hub-Main-JumpServers";"Microsoft.Compute/virtualMachines";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"VM-hubJUMP002/AzureDiskEncryption";"RG-WestEu-Hub-Main-JumpServers";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"VM-hubJUMP002/AzureNetworkWatcherExtension";"RG-WestEu-Hub-Main-JumpServers";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000226";"f0e74583-0044-4e66-b895-9dc16ceed4e0";"VM-hubJUMP002/IaaSAntimalware";"RG-WESTEU-HUB-MAIN-JUMPSERVERS";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
